94	0	0.0789	NAN	
94.2	0	0.0786	NAN	
94.4	0	0.0786	NAN	
94.6	0	0.07815	NAN	
94.8	0	0.078	NAN	
95	0	0.07755	NAN	
95.2	0	0.0768	NAN	
95.4	0	0.07575	NAN	
95.6	0	0.0753	NAN	
95.8	0	0.0747	NAN	
96	0	0.0738	NAN	
96.2	0	0.07305	NAN	
96.4	0	0.07185	NAN	
96.6	0	0.0708	NAN	
96.8	0	0.0699	NAN	
97	0	0.0696	NAN	
97.2	0	0.06885	NAN	
97.4	0	0.0678	NAN	
97.6	0	0.0672	NAN	
97.8	0	0.06675	NAN	
98	0	0.0666	NAN	
98.2	0	0.06585	NAN	
98.4	0	0.06555	NAN	
98.6	0	0.0654	NAN	
98.8	0	0.06525	NAN	
99	0	0.0654	NAN	
99.2	0	0.06555	NAN	
99.4	0	0.0657	NAN	
99.6	0	0.0657	NAN	
99.8	0	0.0657	NAN	
100	0	0.0666	NAN	
