1046	0.475	0.00165	NAN	
1048	0.475	0.0015	NAN	
1050	0.475	0.00165	NAN	
1052	0.475	0.0015	NAN	
1054	0.48	0.00135	NAN	
1056	0.48	0.0015	NAN	
1058	0.48	0.0015	NAN	
1060	0.48	0.00165	NAN	
1062	0.48	0.00165	NAN	
1064	0.485	0.0015	NAN	
1066	0.485	0.00165	NAN	
1068	0.485	0.00165	NAN	
1070	0.485	0.0015	NAN	
1072	0.485	0.00135	NAN	
1074	0.485	0.0015	NAN	
1076	0.49	0.00165	NAN	
1078	0.49	0.0018	NAN	
1080	0.49	0.00165	NAN	
1082	0.49	0.0015	NAN	
1084	0.49	0.0015	NAN	
1086	0.495	0.00165	NAN	
1088	0.495	0.00135	NAN	
1090	0.495	0.0015	NAN	
1092	0.495	0.00165	NAN	
1094	0.495	0.00165	NAN	
1096	0.495	0.00165	NAN	
1098	0.5	0.00165	NAN	
1100	0.5	0.0015	NAN	
1102	0.5	0.00135	NAN	
1104	0.5	0.00135	NAN	
1106	0.5	0.00135	NAN	
1108	0.505	0.00135	NAN	
1110	0.505	0.00135	NAN	
1112	0.505	0.0015	NAN	
1114	0.505	0.00135	NAN	
1116	0.505	0.00135	NAN	
1118	0.505	0.0015	NAN	
1120	0.51	0.00135	NAN	
1122	0.51	0.0015	NAN	
1124	0.51	0.0015	NAN	
1126	0.51	0.0015	NAN	
1128	0.51	0.0015	NAN	
1130	0.515	0.0015	NAN	
1132	0.515	0.0015	NAN	
1134	0.515	0.0015	NAN	
1136	0.515	0.00165	NAN	
1138	0.515	0.0015	NAN	
1140	0.515	0.0015	NAN	
1142	0.52	0.0015	NAN	
1144	0.52	0.0015	NAN	
1146	0.52	0.0015	NAN	
1148	0.52	0.0015	NAN	
1150	0.52	0.00165	NAN	
1152	0.525	0.0015	NAN	
1154	0.525	0.0015	NAN	
1156	0.525	0.00135	NAN	
1158	0.525	0.0018	NAN	
1160	0.525	0.0018	NAN	
1162	0.525	0.0015	NAN	
1164	0.53	0.00165	NAN	
1166	0.53	0.0015	NAN	
1168	0.53	0.0015	NAN	
